source_dataset,source_row_id,distance_km,distance_basis,prep_time_min,prep_basis,order_hour,is_weekend,weather,traffic,vehicle,delivery_time_min,split
kaggle_synthetic,ORD022332,29.23,road,16.0,preparation,17.0,0,rain,low,scooter,77,train
kaggle_synthetic,ORD022333,22.66,road,23.0,preparation,17.0,0,cloudy,low,motorcycle,59,train
kaggle_synthetic,ORD022334,36.7,road,42.0,preparation,15.0,0,clear,low,scooter,107,train
kaggle_synthetic,ORD022335,6.36,road,30.0,preparation,19.0,1,clear,medium,bicycle,60,train
kaggle_synthetic,ORD022336,17.31,road,29.0,preparation,21.0,0,clear,low,motorcycle,60,train
kaggle_synthetic,ORD022337,42.13,road,28.0,preparation,12.0,1,clear,medium,motorcycle,111,train
kaggle_synthetic,ORD022338,7.62,road,29.0,preparation,11.0,1,clear,low,scooter,48,train
kaggle_synthetic,ORD022339,29.38,road,20.0,preparation,19.0,0,clear,low,bicycle,129,train
kaggle_synthetic,ORD022340,25.32,road,5.0,preparation,22.0,0,clear,low,motorcycle,43,train
kaggle_synthetic,ORD022341,42.84,road,20.0,preparation,9.0,0,clear,low,scooter,91,train
kaggle_synthetic,ORD022342,38.63,road,31.0,preparation,7.0,0,clear,low,motorcycle,83,train
kaggle_synthetic,ORD022343,31.58,road,12.0,preparation,18.0,0,clear,low,bicycle,126,test
kaggle_synthetic,ORD022344,30.06,road,33.0,preparation,8.0,1,rain,high,electric scooter,148,train
kaggle_synthetic,ORD022345,45.2,road,30.0,preparation,17.0,0,cloudy,low,motorcycle,96,test
kaggle_synthetic,ORD022346,39.4,road,30.0,preparation,19.0,0,storm,high,electric scooter,180,train
kaggle_synthetic,ORD022347,26.23,road,18.0,preparation,11.0,0,clear,low,electric scooter,70,train
kaggle_synthetic,ORD022348,12.32,road,15.0,preparation,20.0,0,cloudy,medium,bicycle,74,test
kaggle_synthetic,ORD022349,40.59,road,25.0,preparation,5.0,0,storm,low,electric scooter,152,train
kaggle_synthetic,ORD022350,6.81,road,37.0,preparation,17.0,0,clear,low,motorcycle,47,test
kaggle_synthetic,ORD022351,38.97,road,28.0,preparation,18.0,0,fog,low,electric scooter,118,test
kaggle_synthetic,ORD022352,8.65,road,16.0,preparation,17.0,0,cloudy,low,motorcycle,29,train
kaggle_synthetic,ORD022353,4.09,road,11.0,preparation,1.0,1,rain,high,motorcycle,36,train
kaggle_synthetic,ORD022354,30.73,road,25.0,preparation,15.0,0,cloudy,low,motorcycle,70,train
kaggle_synthetic,ORD022355,26.62,road,34.0,preparation,17.0,0,clear,low,scooter,81,train
kaggle_synthetic,ORD022356,20.42,road,17.0,preparation,16.0,0,clear,low,scooter,56,test
kaggle_synthetic,ORD022357,4.94,road,11.0,preparation,15.0,0,clear,low,scooter,15,train
kaggle_synthetic,ORD022358,16.36,road,26.0,preparation,18.0,0,rain,high,bicycle,145,train
kaggle_synthetic,ORD022359,27.9,road,23.0,preparation,21.0,1,clear,medium,scooter,77,train
kaggle_synthetic,ORD022360,28.76,road,26.0,preparation,19.0,0,fog,medium,scooter,98,train
kaggle_synthetic,ORD022361,26.71,road,28.0,preparation,6.0,0,clear,low,bicycle,127,train
kaggle_synthetic,ORD022362,23.58,road,35.0,preparation,11.0,1,clear,low,electric scooter,83,train
kaggle_synthetic,ORD022363,6.96,road,21.0,preparation,6.0,0,clear,low,motorcycle,35,train
kaggle_synthetic,ORD022364,33.87,road,26.0,preparation,9.0,0,clear,medium,motorcycle,85,train
kaggle_synthetic,ORD022365,34.5,road,21.0,preparation,9.0,0,cloudy,low,motorcycle,70,train
kaggle_synthetic,ORD022366,45.08,road,33.0,preparation,18.0,1,clear,medium,motorcycle,114,test
kaggle_synthetic,ORD022367,11.14,road,15.0,preparation,23.0,0,rain,low,electric scooter,52,train
kaggle_synthetic,ORD022368,10.81,road,20.0,preparation,11.0,0,clear,low,bicycle,64,train
kaggle_synthetic,ORD022369,24.33,road,26.0,preparation,14.0,0,cloudy,low,scooter,74,train
kaggle_synthetic,ORD022370,18.88,road,34.0,preparation,18.0,0,cloudy,low,motorcycle,60,test
kaggle_synthetic,ORD022371,37.73,road,9.0,preparation,10.0,0,clear,low,motorcycle,67,train
kaggle_synthetic,ORD022372,48.69,road,20.0,preparation,2.0,0,clear,low,motorcycle,88,test
kaggle_synthetic,ORD022373,14.15,road,30.0,preparation,9.0,1,storm,high,electric scooter,98,train
kaggle_synthetic,ORD022374,2.56,road,13.0,preparation,2.0,0,rain,low,bicycle,32,test
kaggle_synthetic,ORD022375,22.42,road,24.0,preparation,19.0,1,clear,high,motorcycle,76,train
kaggle_synthetic,ORD022376,25.3,road,23.0,preparation,10.0,1,cloudy,high,bicycle,177,test
kaggle_synthetic,ORD022377,31.55,road,16.0,preparation,18.0,0,cloudy,low,motorcycle,62,train
kaggle_synthetic,ORD022378,4.9,road,22.0,preparation,2.0,0,clear,low,motorcycle,36,train
kaggle_synthetic,ORD022379,7.41,road,10.0,preparation,20.0,0,clear,low,bicycle,41,train
kaggle_synthetic,ORD022380,43.2,road,29.0,preparation,0.0,1,rain,high,electric scooter,180,train
kaggle_synthetic,ORD022381,16.1,road,15.0,preparation,14.0,0,clear,low,scooter,45,test
kaggle_synthetic,ORD022382,34.29,road,36.0,preparation,19.0,0,cloudy,low,scooter,101,test
kaggle_synthetic,ORD022383,36.87,road,29.0,preparation,11.0,0,clear,low,scooter,89,test
kaggle_synthetic,ORD022384,46.81,road,27.0,preparation,21.0,0,clear,low,motorcycle,96,train
kaggle_synthetic,ORD022385,33.95,road,20.0,preparation,13.0,0,clear,low,electric scooter,89,test
kaggle_synthetic,ORD022386,30.25,road,21.0,preparation,19.0,0,cloudy,medium,scooter,92,train
kaggle_synthetic,ORD022387,28.42,road,20.0,preparation,21.0,0,rain,medium,motorcycle,84,train
kaggle_synthetic,ORD022388,37.34,road,14.0,preparation,19.0,0,cloudy,medium,motorcycle,84,train
kaggle_synthetic,ORD022389,24.99,road,30.0,preparation,5.0,0,clear,low,motorcycle,77,train
kaggle_synthetic,ORD022390,26.53,road,25.0,preparation,8.0,0,clear,medium,scooter,85,train
kaggle_synthetic,ORD022391,11.31,road,26.0,preparation,19.0,0,rain,medium,motorcycle,58,test
kaggle_synthetic,ORD022392,5.04,road,25.0,preparation,23.0,1,clear,low,motorcycle,41,test
kaggle_synthetic,ORD022393,16.1,road,34.0,preparation,8.0,0,rain,medium,motorcycle,69,train
kaggle_synthetic,ORD022394,19.47,road,23.0,preparation,13.0,1,rain,medium,motorcycle,66,train
kaggle_synthetic,ORD022395,41.86,road,13.0,preparation,20.0,0,clear,medium,electric scooter,117,train
kaggle_synthetic,ORD022396,12.54,road,24.0,preparation,16.0,0,clear,low,scooter,50,train
kaggle_synthetic,ORD022397,43.42,road,35.0,preparation,19.0,0,storm,medium,scooter,180,train
kaggle_synthetic,ORD022398,18.22,road,14.0,preparation,10.0,1,clear,high,bicycle,121,train
kaggle_synthetic,ORD022399,16.46,road,19.0,preparation,14.0,0,rain,low,motorcycle,53,test
kaggle_synthetic,ORD022400,23.02,road,44.0,preparation,9.0,1,clear,medium,scooter,100,train
kaggle_synthetic,ORD022401,43.96,road,11.0,preparation,21.0,0,clear,low,electric scooter,100,train
kaggle_synthetic,ORD022402,49.43,road,44.0,preparation,7.0,1,clear,high,scooter,180,train
kaggle_synthetic,ORD022403,27.65,road,31.0,preparation,20.0,0,cloudy,medium,motorcycle,87,train
kaggle_synthetic,ORD022404,23.98,road,40.0,preparation,13.0,0,clear,low,scooter,82,train
kaggle_synthetic,ORD022405,5.14,road,26.0,preparation,12.0,0,clear,low,motorcycle,37,train
kaggle_synthetic,ORD022406,27.17,road,20.0,preparation,21.0,1,clear,high,scooter,91,train
kaggle_synthetic,ORD022407,30.18,road,19.0,preparation,0.0,0,cloudy,low,scooter,71,train
kaggle_synthetic,ORD022408,22.48,road,37.0,preparation,19.0,0,storm,medium,motorcycle,100,test
kaggle_synthetic,ORD022409,54.37,road,21.0,preparation,19.0,0,clear,low,motorcycle,101,train
kaggle_synthetic,ORD022410,31.19,road,18.0,preparation,9.0,0,storm,high,motorcycle,134,test
kaggle_synthetic,ORD022411,26.31,road,36.0,preparation,8.0,0,clear,low,motorcycle,75,train
kaggle_synthetic,ORD022412,10.65,road,44.0,preparation,11.0,1,cloudy,low,motorcycle,64,train
kaggle_synthetic,ORD022413,27.83,road,11.0,preparation,12.0,0,clear,low,electric scooter,69,train
kaggle_synthetic,ORD022414,30.16,road,35.0,preparation,11.0,1,rain,high,scooter,138,train
kaggle_synthetic,ORD022415,31.91,road,29.0,preparation,8.0,1,clear,medium,motorcycle,86,train
kaggle_synthetic,ORD022416,13.85,road,17.0,preparation,8.0,0,rain,medium,electric scooter,62,train
kaggle_synthetic,ORD022417,52.83,road,14.0,preparation,13.0,0,fog,low,scooter,123,train
kaggle_synthetic,ORD022418,43.58,road,25.0,preparation,17.0,0,cloudy,low,motorcycle,89,train
kaggle_synthetic,ORD022419,28.89,road,23.0,preparation,19.0,0,cloudy,low,motorcycle,69,train
kaggle_synthetic,ORD022420,5.37,road,30.0,preparation,18.0,0,clear,low,electric scooter,42,train
kaggle_synthetic,ORD022421,31.54,road,39.0,preparation,17.0,0,cloudy,low,motorcycle,88,train
kaggle_synthetic,ORD022422,26.06,road,7.0,preparation,10.0,0,storm,medium,electric scooter,103,train
kaggle_synthetic,ORD022423,41.69,road,9.0,preparation,7.0,0,cloudy,low,bicycle,165,test
kaggle_synthetic,ORD022424,31.6,road,29.0,preparation,8.0,1,rain,high,scooter,133,train
kaggle_synthetic,ORD022425,37.17,road,31.0,preparation,20.0,0,fog,low,motorcycle,93,train
kaggle_synthetic,ORD022426,15.97,road,16.0,preparation,15.0,0,fog,low,bicycle,86,train
kaggle_synthetic,ORD022427,23.31,road,30.0,preparation,15.0,1,cloudy,low,motorcycle,68,train
kaggle_synthetic,ORD022428,20.01,road,27.0,preparation,22.0,0,clear,low,motorcycle,58,train
kaggle_synthetic,ORD022429,30.3,road,22.0,preparation,1.0,0,clear,low,scooter,76,test
kaggle_synthetic,ORD022430,23.81,road,30.0,preparation,20.0,0,clear,medium,bicycle,151,train
kaggle_synthetic,ORD022431,29.1,road,25.0,preparation,22.0,0,clear,low,scooter,77,train
kaggle_synthetic,ORD022432,45.58,road,23.0,preparation,8.0,1,rain,high,motorcycle,146,train
kaggle_synthetic,ORD022433,9.53,road,33.0,preparation,13.0,1,rain,medium,motorcycle,56,test
kaggle_synthetic,ORD022434,44.81,road,26.0,preparation,18.0,0,cloudy,low,motorcycle,94,train
kaggle_synthetic,ORD022435,49.38,road,30.0,preparation,21.0,0,clear,low,electric scooter,125,train
kaggle_synthetic,ORD022436,45.64,road,14.0,preparation,19.0,0,rain,medium,electric scooter,150,train
kaggle_synthetic,ORD022437,12.21,road,20.0,preparation,13.0,0,fog,low,scooter,46,train
kaggle_synthetic,ORD022438,6.39,road,19.0,preparation,16.0,0,cloudy,low,electric scooter,35,train
kaggle_synthetic,ORD022439,25.79,road,30.0,preparation,12.0,0,cloudy,low,motorcycle,73,train
kaggle_synthetic,ORD022440,27.88,road,25.0,preparation,15.0,0,clear,low,motorcycle,70,train
kaggle_synthetic,ORD022441,23.83,road,19.0,preparation,14.0,0,clear,low,motorcycle,63,train
kaggle_synthetic,ORD022442,55.53,road,34.0,preparation,2.0,1,clear,low,bicycle,180,test
kaggle_synthetic,ORD022443,13.21,road,30.0,preparation,15.0,0,fog,low,scooter,54,train
kaggle_synthetic,ORD022444,39.02,road,29.0,preparation,0.0,0,clear,low,scooter,96,test
kaggle_synthetic,ORD022445,41.56,road,17.0,preparation,17.0,0,cloudy,low,motorcycle,81,train
kaggle_synthetic,ORD022446,44.83,road,25.0,preparation,12.0,0,clear,low,motorcycle,86,train
kaggle_synthetic,ORD022447,26.01,road,33.0,preparation,22.0,0,clear,low,bicycle,132,train
kaggle_synthetic,ORD022448,3.48,road,35.0,preparation,20.0,0,rain,high,motorcycle,47,test
kaggle_synthetic,ORD022449,7.57,road,27.0,preparation,15.0,1,fog,low,scooter,42,train
kaggle_synthetic,ORD022450,30.33,road,31.0,preparation,19.0,1,cloudy,medium,electric scooter,106,train
kaggle_synthetic,ORD022451,6.63,road,29.0,preparation,16.0,0,clear,low,motorcycle,41,train
kaggle_synthetic,ORD022452,6.89,road,32.0,preparation,16.0,0,clear,medium,scooter,63,test
kaggle_synthetic,ORD022453,14.36,road,22.0,preparation,20.0,0,clear,low,motorcycle,44,train
kaggle_synthetic,ORD022454,18.28,road,14.0,preparation,8.0,0,rain,medium,scooter,72,train
kaggle_synthetic,ORD022455,37.09,road,8.0,preparation,15.0,0,clear,low,scooter,72,train
kaggle_synthetic,ORD022456,7.67,road,28.0,preparation,10.0,0,clear,low,bicycle,57,train
kaggle_synthetic,ORD022457,39.96,road,30.0,preparation,19.0,1,cloudy,medium,motorcycle,99,train
kaggle_synthetic,ORD022458,16.56,road,19.0,preparation,21.0,0,fog,low,motorcycle,44,train
kaggle_synthetic,ORD022459,17.22,road,30.0,preparation,17.0,0,cloudy,low,scooter,62,test
kaggle_synthetic,ORD022460,35.2,road,33.0,preparation,12.0,0,cloudy,low,scooter,106,train
kaggle_synthetic,ORD022461,22.06,road,13.0,preparation,16.0,0,clear,low,motorcycle,45,train
kaggle_synthetic,ORD022462,9.6,road,9.0,preparation,17.0,1,cloudy,low,electric scooter,33,test
kaggle_synthetic,ORD022463,37.9,road,25.0,preparation,8.0,0,clear,low,electric scooter,93,train
kaggle_synthetic,ORD022464,18.92,road,11.0,preparation,19.0,0,rain,medium,bicycle,118,train
kaggle_synthetic,ORD022465,41.65,road,17.0,preparation,13.0,1,storm,medium,motorcycle,126,train
kaggle_synthetic,ORD022466,39.02,road,32.0,preparation,0.0,0,rain,low,motorcycle,102,train
kaggle_synthetic,ORD022467,36.82,road,36.0,preparation,18.0,0,clear,medium,scooter,119,train
kaggle_synthetic,ORD022468,30.07,road,26.0,preparation,20.0,0,rain,medium,motorcycle,95,test
kaggle_synthetic,ORD022469,9.17,road,31.0,preparation,6.0,0,cloudy,low,motorcycle,45,train
kaggle_synthetic,ORD022470,23.11,road,18.0,preparation,9.0,0,clear,low,motorcycle,52,train
kaggle_synthetic,ORD022471,10.42,road,7.0,preparation,6.0,0,clear,low,bicycle,51,train
kaggle_synthetic,ORD022472,27.12,road,5.0,preparation,18.0,0,clear,low,scooter,54,train
kaggle_synthetic,ORD022473,48.32,road,14.0,preparation,13.0,0,cloudy,low,motorcycle,85,train
kaggle_synthetic,ORD022474,51.96,road,28.0,preparation,17.0,0,cloudy,low,bicycle,180,train
kaggle_synthetic,ORD022475,46.2,road,16.0,preparation,12.0,0,storm,medium,motorcycle,141,train
kaggle_synthetic,ORD022476,16.87,road,27.0,preparation,14.0,1,cloudy,low,motorcycle,54,train
kaggle_synthetic,ORD022477,46.79,road,27.0,preparation,4.0,0,clear,low,scooter,109,train
kaggle_synthetic,ORD022478,17.56,road,28.0,preparation,13.0,0,storm,medium,bicycle,151,train
kaggle_synthetic,ORD022479,28.21,road,15.0,preparation,5.0,0,clear,medium,motorcycle,73,train
kaggle_synthetic,ORD022480,11.58,road,14.0,preparation,12.0,0,clear,low,bicycle,62,test
kaggle_synthetic,ORD022481,23.45,road,25.0,preparation,20.0,0,clear,medium,scooter,70,train
kaggle_synthetic,ORD022482,14.49,road,26.0,preparation,16.0,0,clear,low,motorcycle,53,test
kaggle_synthetic,ORD022483,23.55,road,12.0,preparation,11.0,0,cloudy,low,motorcycle,45,train
kaggle_synthetic,ORD022484,28.35,road,25.0,preparation,14.0,0,clear,low,scooter,81,train
kaggle_synthetic,ORD022485,39.23,road,25.0,preparation,15.0,0,cloudy,low,scooter,92,train
kaggle_synthetic,ORD022486,35.65,road,22.0,preparation,18.0,0,clear,low,scooter,88,train
kaggle_synthetic,ORD022487,19.94,road,34.0,preparation,6.0,0,cloudy,low,scooter,77,train
kaggle_synthetic,ORD022488,32.53,road,17.0,preparation,21.0,1,rain,high,electric scooter,136,train
kaggle_synthetic,ORD022489,13.94,road,17.0,preparation,23.0,0,clear,low,scooter,43,train
kaggle_synthetic,ORD022490,23.21,road,19.0,preparation,11.0,0,rain,medium,motorcycle,80,train
kaggle_synthetic,ORD022491,7.46,road,28.0,preparation,19.0,0,clear,low,motorcycle,41,train
kaggle_synthetic,ORD022492,15.84,road,35.0,preparation,15.0,0,storm,medium,scooter,100,test
kaggle_synthetic,ORD022493,26.11,road,35.0,preparation,18.0,0,fog,low,motorcycle,79,train
kaggle_synthetic,ORD022494,32.46,road,24.0,preparation,22.0,1,rain,medium,motorcycle,94,train
kaggle_synthetic,ORD022495,7.28,road,33.0,preparation,14.0,0,clear,low,scooter,48,train
kaggle_synthetic,ORD022496,33.83,road,12.0,preparation,6.0,1,cloudy,low,motorcycle,63,train
kaggle_synthetic,ORD022497,22.14,road,16.0,preparation,20.0,0,clear,low,motorcycle,55,train
kaggle_synthetic,ORD022498,24.02,road,26.0,preparation,21.0,1,clear,medium,electric scooter,82,test
kaggle_synthetic,ORD022499,24.87,road,25.0,preparation,18.0,0,cloudy,low,scooter,74,test
kaggle_synthetic,ORD022500,39.2,road,17.0,preparation,0.0,1,clear,low,motorcycle,69,train
kaggle_synthetic,ORD022501,34.24,road,15.0,preparation,14.0,1,cloudy,low,scooter,74,train
kaggle_synthetic,ORD022502,28.99,road,16.0,preparation,20.0,1,rain,severe,motorcycle,127,train
kaggle_synthetic,ORD022503,48.06,road,23.0,preparation,17.0,0,fog,low,motorcycle,102,test
kaggle_synthetic,ORD022504,23.95,road,16.0,preparation,7.0,0,cloudy,low,electric scooter,67,train
kaggle_synthetic,ORD022505,26.19,road,30.0,preparation,20.0,1,fog,high,motorcycle,106,test
kaggle_synthetic,ORD022506,37.49,road,33.0,preparation,16.0,0,rain,low,motorcycle,107,train
kaggle_synthetic,ORD022507,25.25,road,29.0,preparation,6.0,0,clear,low,scooter,81,train
kaggle_synthetic,ORD022508,32.43,road,22.0,preparation,12.0,1,rain,medium,motorcycle,87,train
kaggle_synthetic,ORD022509,18.38,road,22.0,preparation,9.0,0,rain,medium,bicycle,126,train
kaggle_synthetic,ORD022510,48.9,road,12.0,preparation,13.0,0,clear,low,motorcycle,82,train
kaggle_synthetic,ORD022511,9.42,road,10.0,preparation,22.0,0,clear,low,motorcycle,30,train
kaggle_synthetic,ORD022512,14.4,road,34.0,preparation,12.0,0,rain,medium,scooter,87,train
kaggle_synthetic,ORD022513,37.23,road,30.0,preparation,12.0,0,clear,low,motorcycle,84,test
kaggle_synthetic,ORD022514,37.0,road,5.0,preparation,23.0,0,cloudy,low,electric scooter,84,train
kaggle_synthetic,ORD022515,23.16,road,26.0,preparation,21.0,0,clear,low,electric scooter,73,train
kaggle_synthetic,ORD022516,26.99,road,25.0,preparation,18.0,1,cloudy,medium,motorcycle,77,train
kaggle_synthetic,ORD022517,21.06,road,34.0,preparation,19.0,0,clear,medium,motorcycle,74,train
kaggle_synthetic,ORD022518,37.07,road,30.0,preparation,19.0,0,rain,medium,motorcycle,118,test
kaggle_synthetic,ORD022519,12.21,road,22.0,preparation,10.0,1,cloudy,medium,motorcycle,48,train
kaggle_synthetic,ORD022520,40.58,road,28.0,preparation,19.0,0,fog,low,motorcycle,97,train
kaggle_synthetic,ORD022521,16.11,road,16.0,preparation,13.0,0,clear,low,motorcycle,43,train
kaggle_synthetic,ORD022522,14.85,road,27.0,preparation,14.0,0,clear,low,motorcycle,50,train
kaggle_synthetic,ORD022523,16.73,road,14.0,preparation,18.0,0,fog,low,scooter,53,test
kaggle_synthetic,ORD022524,19.99,road,20.0,preparation,18.0,0,rain,medium,motorcycle,69,train
kaggle_synthetic,ORD022525,5.76,road,21.0,preparation,20.0,0,cloudy,low,scooter,35,test
kaggle_synthetic,ORD022526,6.74,road,15.0,preparation,18.0,0,clear,low,motorcycle,24,train
kaggle_synthetic,ORD022527,10.18,road,20.0,preparation,17.0,1,rain,medium,scooter,57,train
kaggle_synthetic,ORD022528,8.17,road,21.0,preparation,19.0,0,clear,low,bicycle,48,train
kaggle_synthetic,ORD022529,33.13,road,30.0,preparation,19.0,0,storm,high,electric scooter,180,train
kaggle_synthetic,ORD022530,6.86,road,13.0,preparation,13.0,0,cloudy,low,electric scooter,34,train
kaggle_synthetic,ORD022531,26.13,road,35.0,preparation,14.0,0,clear,low,bicycle,142,test
kaggle_synthetic,ORD022532,40.43,road,9.0,preparation,15.0,1,cloudy,low,bicycle,156,test
kaggle_synthetic,ORD022533,7.04,road,33.0,preparation,19.0,0,clear,low,electric scooter,55,train
kaggle_synthetic,ORD022534,22.27,road,12.0,preparation,19.0,0,clear,low,motorcycle,46,train
kaggle_synthetic,ORD022535,23.98,road,18.0,preparation,13.0,0,clear,low,bicycle,116,train
kaggle_synthetic,ORD022536,16.5,road,25.0,preparation,19.0,0,cloudy,medium,scooter,65,test
kaggle_synthetic,ORD022537,18.51,road,32.0,preparation,19.0,0,clear,medium,scooter,76,train
kaggle_synthetic,ORD022538,29.15,road,17.0,preparation,18.0,1,clear,medium,scooter,81,train
kaggle_synthetic,ORD022539,38.71,road,34.0,preparation,8.0,0,clear,low,electric scooter,114,train
kaggle_synthetic,ORD022540,25.78,road,28.0,preparation,11.0,0,cloudy,low,electric scooter,79,train
kaggle_synthetic,ORD022541,33.77,road,31.0,preparation,18.0,0,storm,high,motorcycle,146,train
kaggle_synthetic,ORD022542,4.84,road,7.0,preparation,11.0,0,cloudy,low,motorcycle,16,train
kaggle_synthetic,ORD022543,23.61,road,21.0,preparation,17.0,0,rain,low,motorcycle,58,test
kaggle_synthetic,ORD022544,29.16,road,31.0,preparation,19.0,1,clear,medium,motorcycle,83,train
kaggle_synthetic,ORD022545,32.4,road,27.0,preparation,20.0,0,clear,low,scooter,83,train
kaggle_synthetic,ORD022546,16.72,road,21.0,preparation,15.0,1,clear,medium,electric scooter,59,test
kaggle_synthetic,ORD022547,21.47,road,24.0,preparation,14.0,0,clear,low,scooter,62,train
kaggle_synthetic,ORD022548,40.13,road,36.0,preparation,12.0,0,rain,low,motorcycle,103,train
kaggle_synthetic,ORD022549,7.69,road,20.0,preparation,18.0,0,clear,low,scooter,33,train
kaggle_synthetic,ORD022550,31.28,road,34.0,preparation,19.0,0,cloudy,medium,motorcycle,95,train
kaggle_synthetic,ORD022551,1.83,road,22.0,preparation,7.0,0,clear,low,motorcycle,33,test
kaggle_synthetic,ORD022552,33.97,road,13.0,preparation,23.0,0,clear,low,motorcycle,61,train
kaggle_synthetic,ORD022553,19.86,road,33.0,preparation,14.0,1,clear,medium,motorcycle,70,train
kaggle_synthetic,ORD022554,28.31,road,30.0,preparation,19.0,0,rain,medium,scooter,106,train
kaggle_synthetic,ORD022555,43.44,road,36.0,preparation,8.0,0,fog,low,motorcycle,106,train
kaggle_synthetic,ORD022556,27.92,road,18.0,preparation,17.0,0,storm,low,scooter,98,test
kaggle_synthetic,ORD022557,35.74,road,15.0,preparation,11.0,1,clear,low,bicycle,149,train
kaggle_synthetic,ORD022558,28.28,road,24.0,preparation,22.0,0,cloudy,low,motorcycle,72,train
kaggle_synthetic,ORD022559,22.01,road,33.0,preparation,21.0,0,clear,low,electric scooter,75,train
kaggle_synthetic,ORD022560,26.79,road,21.0,preparation,13.0,0,rain,low,scooter,85,train
kaggle_synthetic,ORD022561,33.3,road,28.0,preparation,5.0,1,cloudy,high,electric scooter,141,train
kaggle_synthetic,ORD022562,40.44,road,27.0,preparation,18.0,1,rain,severe,motorcycle,174,train
kaggle_synthetic,ORD022563,13.66,road,32.0,preparation,20.0,1,cloudy,medium,scooter,67,train
kaggle_synthetic,ORD022564,28.88,road,10.0,preparation,10.0,0,clear,high,motorcycle,78,train
kaggle_synthetic,ORD022565,20.03,road,29.0,preparation,13.0,1,rain,high,electric scooter,106,train
kaggle_synthetic,ORD022566,27.33,road,35.0,preparation,12.0,0,clear,low,motorcycle,72,test
kaggle_synthetic,ORD022567,40.63,road,40.0,preparation,14.0,0,storm,medium,scooter,175,test
kaggle_synthetic,ORD022568,21.48,road,27.0,preparation,2.0,0,clear,low,motorcycle,61,test
kaggle_synthetic,ORD022569,26.99,road,29.0,preparation,23.0,1,cloudy,low,motorcycle,67,test
kaggle_synthetic,ORD022570,28.52,road,18.0,preparation,18.0,0,clear,low,bicycle,129,train
kaggle_synthetic,ORD022571,13.24,road,27.0,preparation,20.0,0,clear,low,scooter,55,train
kaggle_synthetic,ORD022572,6.73,road,41.0,preparation,15.0,0,cloudy,low,electric scooter,57,train
kaggle_synthetic,ORD022573,2.99,road,24.0,preparation,16.0,0,clear,low,bicycle,38,train
kaggle_synthetic,ORD022574,38.44,road,27.0,preparation,7.0,0,clear,low,bicycle,168,train
kaggle_synthetic,ORD022575,12.8,road,19.0,preparation,16.0,1,clear,low,scooter,40,train
kaggle_synthetic,ORD022576,28.39,road,19.0,preparation,18.0,1,clear,medium,motorcycle,74,train
kaggle_synthetic,ORD022577,16.36,road,15.0,preparation,11.0,1,storm,medium,bicycle,131,train
kaggle_synthetic,ORD022578,13.96,road,43.0,preparation,10.0,1,rain,severe,motorcycle,98,train
kaggle_synthetic,ORD022579,43.2,road,24.0,preparation,9.0,1,clear,medium,motorcycle,100,train
kaggle_synthetic,ORD022580,20.25,road,32.0,preparation,18.0,1,cloudy,medium,motorcycle,70,train
kaggle_synthetic,ORD022581,43.59,road,23.0,preparation,17.0,0,clear,low,scooter,104,train
kaggle_synthetic,ORD022582,45.3,road,8.0,preparation,7.0,0,rain,low,scooter,109,train
kaggle_synthetic,ORD022583,24.13,road,27.0,preparation,13.0,0,rain,low,electric scooter,85,train
kaggle_synthetic,ORD022584,7.36,road,26.0,preparation,20.0,1,clear,high,electric scooter,53,test
kaggle_synthetic,ORD022585,45.89,road,36.0,preparation,17.0,1,clear,medium,motorcycle,116,train
kaggle_synthetic,ORD022586,17.06,road,45.0,preparation,19.0,0,clear,low,scooter,77,train
kaggle_synthetic,ORD022587,19.74,road,29.0,preparation,13.0,0,clear,low,electric scooter,70,train
kaggle_synthetic,ORD022588,23.25,road,25.0,preparation,18.0,1,clear,high,scooter,92,test
kaggle_synthetic,ORD022589,38.96,road,8.0,preparation,12.0,0,clear,low,motorcycle,68,test
kaggle_synthetic,ORD022590,5.36,road,12.0,preparation,13.0,1,clear,low,electric scooter,25,train
kaggle_synthetic,ORD022591,24.17,road,25.0,preparation,5.0,1,clear,low,motorcycle,64,train
kaggle_synthetic,ORD022592,34.29,road,35.0,preparation,23.0,0,cloudy,low,motorcycle,86,train
kaggle_synthetic,ORD022593,33.42,road,27.0,preparation,12.0,1,rain,medium,electric scooter,128,train
kaggle_synthetic,ORD022594,29.36,road,23.0,preparation,19.0,1,cloudy,medium,motorcycle,74,train
kaggle_synthetic,ORD022595,12.49,road,33.0,preparation,9.0,0,cloudy,medium,scooter,66,train
kaggle_synthetic,ORD022596,12.97,road,25.0,preparation,15.0,0,clear,low,motorcycle,44,train
kaggle_synthetic,ORD022597,36.59,road,19.0,preparation,17.0,0,clear,low,motorcycle,69,train
kaggle_synthetic,ORD022598,36.94,road,27.0,preparation,21.0,0,storm,medium,motorcycle,126,test
kaggle_synthetic,ORD022599,23.67,road,14.0,preparation,10.0,0,storm,high,scooter,122,test
kaggle_synthetic,ORD022600,35.68,road,22.0,preparation,16.0,0,fog,low,scooter,100,train
kaggle_synthetic,ORD022601,18.73,road,27.0,preparation,16.0,0,clear,low,bicycle,98,train
kaggle_synthetic,ORD022602,20.91,road,27.0,preparation,19.0,0,rain,medium,motorcycle,72,test
kaggle_synthetic,ORD022603,48.58,road,20.0,preparation,11.0,0,cloudy,low,bicycle,180,train
